data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2024-09-25 00:49:49.143175;750;São Paulo;Ana Oliveira;Smartwatch Garmin;Kevin Ramos;masculino;boleto
2024-09-25 00:53:52.124741;751;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Robert Dorgan;masculino;pix
2024-09-25 15:20:50.013766;752;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Maria Rochin;feminino;boleto
2024-09-25 17:26:51.610645;753;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Walter Rollins;masculino;dinheiro
2024-09-25 18:24:53.739408;754;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;David Barke;masculino;boleto
2024-09-25 20:09:53.524448;755;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;James Williams;masculino;cartão de crédito
2024-09-25 22:19:45.942095;756;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Antonio Harrower;masculino;pix
2024-09-26 18:47:49.092583;757;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Cindy Knotts;feminino;dinheiro
2024-09-26 21:32:49.151091;758;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Frances Jesse;feminino;pix
2024-09-26 22:12:48.022972;759;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Vicky Schmidt;feminino;boleto
2024-09-27 00:02:47.839148;760;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Grace Reynolds;feminino;dinheiro
2024-09-27 00:51:53.567532;761;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Nelson Flanders;masculino;dinheiro
2024-09-27 15:04:51.841609;762;São Paulo;Ana Oliveira;Smartwatch Garmin;Susan Austin;feminino;pix
2024-09-27 15:07:47.627803;763;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Billie Guitterez;feminino;dinheiro
2024-09-27 18:23:45.807260;764;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Robin Smith;feminino;dinheiro
2024-09-27 19:17:48.244428;765;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Katie Modglin;feminino;boleto
2024-09-28 01:00:48.575481;766;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Mary Wear;feminino;dinheiro
2024-09-28 01:06:53.257705;767;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;William Thorp;masculino;pix
2024-09-28 22:55:49.075689;768;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Joanne Woodring;feminino;dinheiro
2024-09-29 00:04:49.780690;769;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Maxine Wilson;feminino;boleto
2024-09-29 00:57:48.984387;770;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Juli Dorsey;feminino;dinheiro
2024-09-29 01:20:48.281880;771;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Cheryl Drum;feminino;cartão de crédito
2024-09-29 15:43:50.439908;772;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Sharon Nishiyama;feminino;dinheiro
2024-09-29 19:05:46.731106;773;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;August Erickson;masculino;pix
2024-09-29 22:14:48.769507;774;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Roxana Barone;feminino;cartão de crédito
2024-09-29 22:34:52.520437;775;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Kelly Jacobs;feminino;pix
2024-09-30 00:15:49.893118;776;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Michelle Mannion;feminino;boleto
2024-09-30 15:47:50.998605;777;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Jordan Cote;masculino;dinheiro
2024-09-30 16:43:52.846668;778;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Robert Hearn;masculino;pix
2024-09-30 18:37:46.872587;779;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Aurora Gonzalez;feminino;pix
2024-09-30 21:05:49.256935;780;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Paul Evans;masculino;pix
2024-10-01 01:09:51.222489;781;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Lori Diaz;feminino;pix
2024-10-01 15:31:52.289770;782;São Paulo;Lucas Pereira;Smartwatch Garmin;Thomas Buoy;masculino;cartão de crédito
2024-10-01 20:38:52.273869;783;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Thelma Davidson;feminino;cartão de crédito
2024-10-01 21:20:53.548116;784;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Alice Ward;feminino;dinheiro
2024-10-01 22:43:50.666915;785;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Deborah Valera;feminino;pix
2024-10-01 23:12:51.769989;786;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Virginia Frank;feminino;dinheiro
2024-10-02 20:19:49.265127;787;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Judy Trimble;feminino;pix
2024-10-02 23:33:49.699961;788;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Michele Molina;feminino;boleto
2024-10-03 00:22:53.104484;789;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Henrietta Flores;feminino;cartão de crédito
2024-10-03 00:47:50.535045;790;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Deon Farley;masculino;cartão de crédito
2024-10-03 00:52:47.487970;791;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Andrew Harrison;masculino;cartão de crédito
2024-10-03 15:27:46.661274;792;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Cassie Dominguez;feminino;cartão de crédito
2024-10-03 16:17:51.119922;793;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Christopher Baker;masculino;dinheiro
2024-10-03 18:07:45.817336;794;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Paul Partch;masculino;cartão de crédito
2024-10-03 19:27:45.648943;795;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Charles Hahn;masculino;cartão de crédito
2024-10-03 23:12:52.762642;796;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Roberto Wright;masculino;dinheiro
2024-10-04 19:11:51.890140;797;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Lisa Barger;feminino;dinheiro
2024-10-04 20:57:46.122371;798;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Duane Pitts;masculino;pix
2024-10-05 15:19:52.403540;799;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Jason Knopp;masculino;pix
2024-10-05 15:49:50.086967;800;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Deanna Keener;feminino;boleto
2024-10-05 19:29:46.313558;801;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Maria Castillo;feminino;cartão de crédito
2024-10-05 19:31:52.413738;802;São Paulo;Ana Oliveira;Tablet Apple Ipad;Kenneth Barber;masculino;cartão de crédito
2024-10-05 21:30:47.922483;803;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Joel Celestine;masculino;dinheiro
2024-10-05 22:26:50.033667;804;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Margaret Cole;feminino;boleto
2024-10-05 23:00:49.367236;805;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Janice Kasper;feminino;pix
2024-10-05 23:12:46.444008;806;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Ron Smith;masculino;dinheiro
2024-10-06 15:26:47.276788;807;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Colleen Tesoro;feminino;cartão de crédito
2024-10-06 23:26:47.931101;808;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Paula Joy;feminino;cartão de crédito
2024-10-06 23:55:51.579965;809;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Troy Northey;masculino;pix
2024-10-07 15:50:53.102130;810;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Margret Roberts;feminino;dinheiro
2024-10-07 16:21:51.081085;811;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;William Smith;masculino;dinheiro
2024-10-07 23:12:46.736387;812;São Paulo;Ana Oliveira;Tablet Apple Ipad;Christine Sloan;feminino;boleto
2024-10-08 00:00:50.661146;813;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Debbie Eddington;feminino;pix
2024-10-08 00:24:48.855390;814;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Frank Scott;masculino;boleto
2024-10-08 01:42:53.338929;815;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Raymond Correll;masculino;pix
2024-10-08 15:17:46.444375;816;São Paulo;Lucas Pereira;Smartwatch Garmin;Clara Ackland;feminino;pix
2024-10-08 15:52:48.934070;817;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Steven Gaudet;masculino;dinheiro
2024-10-08 16:49:47.121243;818;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Lovie Bartamian;feminino;pix
2024-10-08 17:29:50.949410;819;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Tony Morris;masculino;cartão de crédito
2024-10-08 20:24:51.346581;820;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Tasha Martin;feminino;cartão de crédito
2024-10-08 23:24:50.810374;821;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Harold Farmer;masculino;pix
2024-10-09 16:28:51.690894;822;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Leland Derosa;masculino;dinheiro
2024-10-09 16:59:47.982735;823;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Anna Dewey;feminino;pix
2024-10-09 17:35:48.466137;824;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Jason Mcguire;masculino;cartão de crédito
2024-10-09 19:45:51.301687;825;São Paulo;Ana Oliveira;Tablet Apple Ipad;Willie Parker;masculino;cartão de crédito
2024-10-09 19:54:48.166365;826;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;James Castillo;masculino;boleto
2024-10-09 22:16:49.975844;827;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Beverly Floyd;feminino;dinheiro
2024-10-09 22:22:45.716274;828;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Freda Hinds;feminino;pix
2024-10-09 23:29:52.523328;829;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Ryan Bingham;masculino;dinheiro
2024-10-09 23:39:49.783863;830;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Linsey Wiles;feminino;boleto
2024-10-10 15:07:48.466750;831;São Paulo;Lucas Pereira;Tablet Apple Ipad;Marc Schloss;masculino;pix
2024-10-10 15:34:49.706232;832;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Thomas Fowlie;masculino;boleto
2024-10-10 18:26:53.277160;833;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Charles Termini;masculino;dinheiro
2024-10-10 20:18:48.449346;834;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Andrew Hall;masculino;boleto
2024-10-10 21:42:53.033025;835;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Mary Lomax;feminino;boleto
2024-10-10 23:03:53.138469;836;São Paulo;Ana Oliveira;Smartwatch Garmin;Paul Harrison;masculino;boleto
2024-10-11 01:27:51.050524;837;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Ida Garcia;feminino;pix
2024-10-11 01:44:50.068800;838;Florianópolis;Tiago Lima;Tablet Apple Ipad;Robert Grumet;masculino;dinheiro
2024-10-11 15:31:48.145327;839;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Brian Roberts;masculino;boleto
2024-10-11 17:01:46.213564;840;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Hugh Davis;masculino;boleto
2024-10-11 20:43:50.100184;841;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Anthony Rocque;masculino;cartão de crédito
2024-10-11 23:41:45.975270;842;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Jennifer Prechtel;feminino;cartão de crédito
2024-10-12 00:37:49.368746;843;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Curtis Gilchrist;masculino;cartão de crédito
2024-10-12 00:54:46.081911;844;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Robert Trela;masculino;cartão de crédito
2024-10-12 15:14:52.521477;845;São Paulo;Ana Oliveira;Smartwatch Garmin;Larry Galvan;masculino;cartão de crédito
2024-10-12 15:23:49.097735;846;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Dianne Sanchez;feminino;dinheiro
2024-10-12 18:11:48.403915;847;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Jonathan Taylor;masculino;boleto
2024-10-12 19:08:45.727867;848;Porto Alegre;Mariana Gomes;Smartwatch Garmin;John Thackston;masculino;dinheiro
2024-10-12 19:08:49.436283;849;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Kevin Sanders;masculino;cartão de crédito
2024-10-12 19:35:49.964262;850;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Olin Sheehy;masculino;dinheiro
2024-10-12 19:45:50.949591;851;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Martha Galbraith;feminino;boleto
2024-10-12 21:02:50.970835;852;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Jacob Vanderhorst;masculino;boleto
2024-10-12 22:45:51.211325;853;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Courtney Munn;feminino;boleto
2024-10-12 22:54:48.472183;854;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Gilbert Burks;masculino;dinheiro
2024-10-12 23:03:47.023008;855;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Jack Agee;masculino;cartão de crédito
2024-10-13 00:43:48.095070;856;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Michael Moreno;masculino;boleto
2024-10-13 00:59:52.377495;857;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Brian Travis;masculino;boleto
2024-10-13 02:03:51.782889;858;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Leroy Laumbach;masculino;boleto
2024-10-13 20:24:49.258161;859;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Kevin Cass;masculino;pix
2024-10-13 20:40:49.226773;860;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Richard Reynolds;masculino;boleto
2024-10-13 21:11:48.990699;861;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Filomena Castillo;feminino;pix
2024-10-13 21:38:47.751143;862;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;John Noel;masculino;dinheiro
2024-10-13 23:30:48.669119;863;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Perry Barrera;masculino;boleto
2024-10-14 00:40:47.490114;864;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;James Wylie;masculino;cartão de crédito
2024-10-14 16:09:46.856203;865;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Cornelia Chien;feminino;boleto
2024-10-14 16:29:51.182421;866;Florianópolis;Tiago Lima;Smartwatch Garmin;Richard Richardson;masculino;cartão de crédito
2024-10-14 17:30:45.738568;867;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Richard Lewis;masculino;cartão de crédito
2024-10-14 18:22:46.743969;868;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Diane Mcnease;feminino;boleto
2024-10-14 19:28:51.888213;869;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Jack Boucher;masculino;pix
2024-10-14 21:09:51.000421;870;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Kory Andrews;masculino;cartão de crédito
2024-10-14 22:13:51.215252;871;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Florence Coffman;feminino;dinheiro
2024-10-14 23:18:49.342965;872;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Sammy Desrochers;masculino;cartão de crédito
2024-10-14 23:25:50.370848;873;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Ofelia Pasey;feminino;pix
2024-10-15 01:02:52.758770;874;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Janet Noel;feminino;boleto
2024-10-15 01:16:52.699583;875;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Jose Stanley;masculino;cartão de crédito
2024-10-15 16:55:52.884957;876;Florianópolis;Tiago Lima;Smartwatch Garmin;Willard Cornell;masculino;pix
2024-10-15 17:47:52.800115;877;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Anna Holmes;feminino;pix
2024-10-15 18:23:47.699328;878;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Bernadette Blunt;feminino;dinheiro
2024-10-15 18:32:48.093865;879;São Paulo;Lucas Pereira;Tablet Apple Ipad;Bennett Carter;masculino;boleto
2024-10-15 23:11:52.840905;880;São Paulo;Ana Oliveira;Smartwatch Garmin;Jason Baumgardner;masculino;pix
2024-10-15 23:29:47.018817;881;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Richard Munoz;masculino;boleto
2024-10-16 16:05:50.665337;882;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Joseph Milton;masculino;boleto
2024-10-16 16:51:51.139123;883;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Eunice Hoge;feminino;dinheiro
2024-10-16 19:36:45.688557;884;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Alexandra Crumley;feminino;boleto
2024-10-16 23:30:50.165995;885;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Christopher Cross;masculino;pix
2024-10-16 23:35:47.167266;886;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Bernetta Keirnan;feminino;dinheiro
2024-10-16 23:45:53.547672;887;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Mary Kramer;feminino;cartão de crédito
2024-10-16 23:51:47.192411;888;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Martha Iberg;feminino;cartão de crédito
2024-10-17 00:28:47.983680;889;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Angela Wynn;feminino;boleto
2024-10-17 19:26:48.976184;890;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Inez Carder;feminino;dinheiro
2024-10-17 21:12:51.144373;891;São Paulo;Ana Oliveira;Fone de Ouvido Sony;John Brewer;masculino;cartão de crédito
2024-10-17 22:39:53.796191;892;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Amy Avila;feminino;cartão de crédito
2024-10-18 19:31:53.029804;893;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Steven Crawford;masculino;boleto
2024-10-18 22:47:52.575129;894;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Paul Mutz;masculino;cartão de crédito
2024-10-19 00:08:50.885263;895;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Floria Jackson;feminino;cartão de crédito
2024-10-19 00:48:53.240486;896;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Christopher Graser;masculino;boleto
2024-10-19 01:44:47.512854;897;Florianópolis;Gabriela Santos;Smartwatch Garmin;Jennie Jones;feminino;boleto
2024-10-19 15:54:49.762067;898;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Joan Gilling;feminino;pix
2024-10-19 16:55:47.321910;899;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Winston Ellenberger;masculino;cartão de crédito
2024-10-19 17:17:48.698323;900;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Geraldine Krul;feminino;pix
2024-10-19 17:28:46.764464;901;São Paulo;Lucas Pereira;Smartwatch Garmin;Richard Upchurch;masculino;cartão de crédito
2024-10-19 18:15:47.987886;902;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Jerry Pafford;feminino;cartão de crédito
2024-10-19 19:19:52.843087;903;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Charles Griffen;masculino;pix
2024-10-19 19:59:52.500560;904;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Leslie Purvis;masculino;dinheiro
2024-10-19 20:42:47.750498;905;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Alison Thacker;feminino;boleto
2024-10-19 21:22:51.914256;906;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Kimberly Osborne;feminino;boleto
2024-10-19 21:49:51.204669;907;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Jackie West;feminino;dinheiro
2024-10-20 01:04:51.272423;908;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Sean Perego;masculino;boleto
2024-10-20 01:28:50.234606;909;Florianópolis;Gabriela Santos;Smartwatch Garmin;Lourdes Guizar;feminino;cartão de crédito
2024-10-20 19:32:48.308525;910;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Juanita Mildren;feminino;cartão de crédito
2024-10-20 19:39:48.076658;911;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Anna Hendrix;feminino;cartão de crédito
2024-10-20 20:23:49.760389;912;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Lorita Evans;feminino;boleto
2024-10-20 23:09:50.952238;913;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;James Pella;masculino;dinheiro
2024-10-21 01:15:48.476705;914;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Reyna Simon;feminino;dinheiro
2024-10-21 01:16:46.685990;915;São Paulo;Ana Oliveira;Smartwatch Garmin;Daniel Mends;masculino;boleto
2024-10-21 01:28:49.131783;916;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Linda Turbyfill;feminino;pix
2024-10-21 19:23:46.893971;917;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Rosemarie Quesenberry;feminino;dinheiro
2024-10-22 15:55:51.355796;918;Florianópolis;Tiago Lima;Smartwatch Garmin;Wyatt Hinostroza;masculino;pix
2024-10-22 16:13:49.970992;919;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Donna Spinelli;feminino;dinheiro
2024-10-22 16:43:52.680789;920;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Joan Oun;feminino;boleto
2024-10-22 19:32:48.742462;921;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Fred Rusten;masculino;pix
2024-10-22 23:17:48.394985;922;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Cyril Bucklew;masculino;pix
2024-10-23 20:08:52.417088;923;Florianópolis;Tiago Lima;Tablet Apple Ipad;Trang Austin;feminino;cartão de crédito
2024-10-24 16:37:53.527234;924;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Heidi Miller;feminino;cartão de crédito
2024-10-24 18:25:49.019764;925;São Paulo;Lucas Pereira;Smartwatch Garmin;Nicholas Tinney;masculino;cartão de crédito
2024-10-24 19:52:50.306133;926;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Mark Rackley;masculino;boleto
2024-10-24 20:12:46.364196;927;São Paulo;Ana Oliveira;Tablet Apple Ipad;Arthur Moreira;masculino;pix
2024-10-25 17:27:52.407762;928;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Roman Burchfield;masculino;pix
